cohort,quantity,task,layer,early_mean,late_mean,late_minus_early,step_argmax
development_main,state_action_alignment,libero_goal/open_the_middle_drawer_of_the_cabinet,L12,0.9882590174674988,0.9874587059020996,-0.0008003115653991699,0
development_main,state_action_alignment,libero_goal/open_the_middle_drawer_of_the_cabinet,L13,0.9882099032402039,0.9870164394378662,-0.0011934638023376465,1
development_main,state_action_alignment,libero_goal/open_the_middle_drawer_of_the_cabinet,L14,0.989454448223114,0.9887006282806396,-0.0007538199424743652,0
development_main,state_action_alignment,libero_goal/open_the_middle_drawer_of_the_cabinet,L15,0.9909046292304993,0.9899205565452576,-0.0009840726852416992,2
development_main,state_action_alignment,libero_goal/open_the_middle_drawer_of_the_cabinet,back_minus_front,0.05946912243962288,0.05860525369644165,-0.0008638687431812286,-1
development_main,state_action_alignment,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,L2,0.8700025677680969,0.8705918788909912,0.0005893111228942871,8
development_main,state_action_alignment,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,L3,0.9227694869041443,0.9223710894584656,-0.00039839744567871094,0
development_main,state_action_alignment,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,L4,0.9112969040870667,0.9103724360466003,-0.0009244680404663086,0
development_main,state_action_alignment,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,L5,0.892876148223877,0.892495334148407,-0.0003808140754699707,0
development_main,state_action_alignment,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,L12,0.9867269396781921,0.9856958985328674,-0.001031041145324707,0
development_main,state_action_alignment,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,L13,0.9884295463562012,0.9874557852745056,-0.0009737610816955566,0
development_main,state_action_alignment,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,L14,0.9881325364112854,0.9873290061950684,-0.000803530216217041,0
development_main,state_action_alignment,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,L15,0.9900398254394531,0.9884185791015625,-0.001621246337890625,0
development_main,state_action_alignment,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,back_minus_front,0.08909589052200317,0.08826712518930435,-0.000828765332698822,-1
development_main,state_action_alignment,libero_goal/push_the_plate_to_the_front_of_the_stove,L2,0.9155716896057129,0.9163270592689514,0.0007553696632385254,8
development_main,state_action_alignment,libero_goal/push_the_plate_to_the_front_of_the_stove,L3,0.9239776730537415,0.9235567450523376,-0.0004209280014038086,0
development_main,state_action_alignment,libero_goal/push_the_plate_to_the_front_of_the_stove,L4,0.9218103289604187,0.9214458465576172,-0.00036448240280151367,1
development_main,state_action_alignment,libero_goal/push_the_plate_to_the_front_of_the_stove,L5,0.9471798539161682,0.9467156529426575,-0.0004642009735107422,0
development_main,state_action_alignment,libero_goal/push_the_plate_to_the_front_of_the_stove,L12,0.9872000217437744,0.9865344166755676,-0.0006656050682067871,0
development_main,state_action_alignment,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,0.9882078766822815,0.9874631762504578,-0.0007447004318237305,1
development_main,state_action_alignment,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,0.9883294701576233,0.9875747561454773,-0.0007547140121459961,0
development_main,state_action_alignment,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,0.9908186793327332,0.9896578788757324,-0.0011608004570007324,0
development_main,state_action_alignment,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,0.06150412559509277,0.060796160250902176,-0.0007079653441905975,-1
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_plate,L2,0.9313812255859375,0.9312569499015808,-0.00012427568435668945,9
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_plate,L3,0.935335099697113,0.9343040585517883,-0.001031041145324707,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_plate,L4,0.8957216143608093,0.8937551975250244,-0.001966416835784912,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_plate,L5,0.9471175074577332,0.9459933638572693,-0.0011241436004638672,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_plate,L12,0.9866382479667664,0.9857596755027771,-0.0008785724639892578,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_plate,L13,0.987159252166748,0.9862386584281921,-0.0009205937385559082,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_plate,L14,0.9904172420501709,0.9896941184997559,-0.0007231235504150391,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_plate,L15,0.9908987879753113,0.989372730255127,-0.0015260577201843262,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_plate,back_minus_front,0.06138952448964119,0.06143893674015999,4.941225051879883e-05,-1
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_stove,L2,0.9057758450508118,0.9050309062004089,-0.000744938850402832,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_stove,L3,0.9363871216773987,0.9360697865486145,-0.0003173351287841797,9
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_stove,L4,0.8512354493141174,0.8502501845359802,-0.000985264778137207,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_stove,L5,0.9547276496887207,0.9532400965690613,-0.0014875531196594238,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_stove,L12,0.9868138432502747,0.9862534403800964,-0.0005604028701782227,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_stove,L13,0.9879136085510254,0.9869690537452698,-0.0009445548057556152,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_stove,L14,0.9901314377784729,0.9893383979797363,-0.0007930397987365723,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_stove,L15,0.9920587539672852,0.9910812973976135,-0.0009774565696716309,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_the_stove,back_minus_front,0.07719790935516357,0.0772627592086792,6.4849853515625e-05,-1
development_main,state_action_alignment,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,0.9197619557380676,0.9205533862113953,0.0007914304733276367,9
development_main,state_action_alignment,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,0.9259305000305176,0.9254041314125061,-0.0005263686180114746,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,0.9108972549438477,0.9095408916473389,-0.001356363296508789,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,0.9177019000053406,0.9158916473388672,-0.0018102526664733887,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,0.988163411617279,0.9874150156974792,-0.0007483959197998047,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,0.9873215556144714,0.9862933158874512,-0.0010282397270202637,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,0.9881512522697449,0.9873385429382324,-0.0008127093315124512,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,0.9918463230133057,0.9905179142951965,-0.0013284087181091309,0
development_main,state_action_alignment,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,0.0702977180480957,0.07004368305206299,-0.00025403499603271484,-1
development_main,state_action_alignment,libero_goal/put_the_cream_cheese_in_the_bowl,L2,0.9333484768867493,0.9341835379600525,0.0008350610733032227,9
development_main,state_action_alignment,libero_goal/put_the_cream_cheese_in_the_bowl,L3,0.9408402442932129,0.9413397908210754,0.0004995465278625488,9
development_main,state_action_alignment,libero_goal/put_the_cream_cheese_in_the_bowl,L4,0.8935491442680359,0.8924221992492676,-0.0011269450187683105,0
development_main,state_action_alignment,libero_goal/put_the_cream_cheese_in_the_bowl,L5,0.9404004216194153,0.9392681121826172,-0.0011323094367980957,0
development_main,state_action_alignment,libero_goal/put_the_cream_cheese_in_the_bowl,L12,0.9880457520484924,0.987246572971344,-0.0007991790771484375,0
development_main,state_action_alignment,libero_goal/put_the_cream_cheese_in_the_bowl,L13,0.9870845675468445,0.9861056804656982,-0.0009788870811462402,0
development_main,state_action_alignment,libero_goal/put_the_cream_cheese_in_the_bowl,L14,0.9897351861000061,0.9890310168266296,-0.0007041692733764648,0
development_main,state_action_alignment,libero_goal/put_the_cream_cheese_in_the_bowl,L15,0.9911696314811707,0.9899982810020447,-0.0011713504791259766,0
development_main,state_action_alignment,libero_goal/put_the_cream_cheese_in_the_bowl,back_minus_front,0.061974167823791504,0.06129201129078865,-0.0006821565330028534,-1
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_the_rack,L2,0.9356096386909485,0.9372670650482178,0.0016574263572692871,9
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_the_rack,L3,0.9302365779876709,0.9308197498321533,0.0005831718444824219,9
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_the_rack,L4,0.8534190654754639,0.8529238104820251,-0.0004952549934387207,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_the_rack,L5,0.9028239846229553,0.9013931751251221,-0.001430809497833252,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_the_rack,L12,0.9866707921028137,0.9856717586517334,-0.0009990334510803223,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_the_rack,L13,0.9874573349952698,0.9863429069519043,-0.0011144280433654785,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_the_rack,L14,0.9874373078346252,0.9864811897277832,-0.000956118106842041,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_the_rack,L15,0.9904792904853821,0.9894416332244873,-0.0010376572608947754,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_the_rack,back_minus_front,0.08248887211084366,0.08138342946767807,-0.0011054426431655884,-1
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L2,0.9250985980033875,0.9258846640586853,0.0007860660552978516,9
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L3,0.895787239074707,0.8941853642463684,-0.001601874828338623,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L4,0.8916139006614685,0.8905095458030701,-0.0011043548583984375,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L5,0.8694770932197571,0.866349995136261,-0.0031270980834960938,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L12,0.9887246489524841,0.9875590205192566,-0.001165628433227539,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L13,0.9862703680992126,0.9853355288505554,-0.0009348392486572266,1
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L14,0.9878827929496765,0.9869720339775085,-0.0009107589721679688,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L15,0.9911307692527771,0.9900686740875244,-0.0010620951652526855,0
development_main,state_action_alignment,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,back_minus_front,0.0930078998208046,0.09325136989355087,0.00024347007274627686,-1
development_main,state_action_alignment,libero_goal/turn_on_the_stove,L2,0.8903613090515137,0.8886217474937439,-0.0017395615577697754,0
development_main,state_action_alignment,libero_goal/turn_on_the_stove,L3,0.9313614964485168,0.930515468120575,-0.0008460283279418945,0
development_main,state_action_alignment,libero_goal/turn_on_the_stove,L4,0.7895709872245789,0.7888293266296387,-0.0007416605949401855,0
development_main,state_action_alignment,libero_goal/turn_on_the_stove,L5,0.9474188685417175,0.9455516934394836,-0.0018671751022338867,0
development_main,state_action_alignment,libero_goal/turn_on_the_stove,L12,0.9884578585624695,0.9879758954048157,-0.0004819631576538086,0
development_main,state_action_alignment,libero_goal/turn_on_the_stove,L13,0.9886817932128906,0.9879138469696045,-0.0007679462432861328,1
development_main,state_action_alignment,libero_goal/turn_on_the_stove,L14,0.9915525913238525,0.9909674525260925,-0.0005851387977600098,0
development_main,state_action_alignment,libero_goal/turn_on_the_stove,L15,0.9912864565849304,0.9907944798469543,-0.0004919767379760742,0
development_main,state_action_alignment,libero_goal/turn_on_the_stove,back_minus_front,0.10031644254922867,0.10103336721658707,0.0007169246673583984,-1
development_main,state_action_alignment,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,0.9126814007759094,0.9128627777099609,0.00018137693405151367,9
development_main,state_action_alignment,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,0.9088452458381653,0.9076645374298096,-0.0011807084083557129,2
development_main,state_action_alignment,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,0.8847091794013977,0.8813834190368652,-0.0033257603645324707,0
development_main,state_action_alignment,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,0.8517810702323914,0.8489243388175964,-0.002856731414794922,0
development_main,state_action_alignment,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,0.9854001402854919,0.9845411777496338,-0.0008589625358581543,0
development_main,state_action_alignment,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,0.9880806803703308,0.9871602654457092,-0.000920414924621582,0
development_main,state_action_alignment,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,0.9885092377662659,0.9875206351280212,-0.000988602638244629,0
development_main,state_action_alignment,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,0.9880372881889343,0.9871591925621033,-0.0008780956268310547,0
development_main,state_action_alignment,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,back_minus_front,0.09800257533788681,0.09888658672571182,0.0008840113878250122,-1
development_main,state_action_alignment,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L2,0.9044625759124756,0.9043371677398682,-0.00012540817260742188,0
