global_row,task,episode,init_state_id,noise_seed,failure,length,fold,variant,threshold,first_alarm_query,original_first_alarm_query
2268,libero_goal/push_the_plate_to_the_front_of_the_stove,268,33,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2269,libero_goal/push_the_plate_to_the_front_of_the_stove,269,33,1013,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2270,libero_goal/push_the_plate_to_the_front_of_the_stove,270,33,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2271,libero_goal/push_the_plate_to_the_front_of_the_stove,271,33,1015,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2272,libero_goal/push_the_plate_to_the_front_of_the_stove,272,34,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2273,libero_goal/push_the_plate_to_the_front_of_the_stove,273,34,1009,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2274,libero_goal/push_the_plate_to_the_front_of_the_stove,274,34,1010,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2275,libero_goal/push_the_plate_to_the_front_of_the_stove,275,34,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2276,libero_goal/push_the_plate_to_the_front_of_the_stove,276,34,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,8
2277,libero_goal/push_the_plate_to_the_front_of_the_stove,277,34,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2278,libero_goal/push_the_plate_to_the_front_of_the_stove,278,34,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2279,libero_goal/push_the_plate_to_the_front_of_the_stove,279,34,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2280,libero_goal/push_the_plate_to_the_front_of_the_stove,280,35,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2281,libero_goal/push_the_plate_to_the_front_of_the_stove,281,35,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2282,libero_goal/push_the_plate_to_the_front_of_the_stove,282,35,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2283,libero_goal/push_the_plate_to_the_front_of_the_stove,283,35,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2284,libero_goal/push_the_plate_to_the_front_of_the_stove,284,35,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2285,libero_goal/push_the_plate_to_the_front_of_the_stove,285,35,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2286,libero_goal/push_the_plate_to_the_front_of_the_stove,286,35,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2287,libero_goal/push_the_plate_to_the_front_of_the_stove,287,35,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2288,libero_goal/push_the_plate_to_the_front_of_the_stove,288,36,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2289,libero_goal/push_the_plate_to_the_front_of_the_stove,289,36,1009,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2290,libero_goal/push_the_plate_to_the_front_of_the_stove,290,36,1010,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2291,libero_goal/push_the_plate_to_the_front_of_the_stove,291,36,1011,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2292,libero_goal/push_the_plate_to_the_front_of_the_stove,292,36,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2293,libero_goal/push_the_plate_to_the_front_of_the_stove,293,36,1013,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2294,libero_goal/push_the_plate_to_the_front_of_the_stove,294,36,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2295,libero_goal/push_the_plate_to_the_front_of_the_stove,295,36,1015,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2296,libero_goal/push_the_plate_to_the_front_of_the_stove,296,37,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2297,libero_goal/push_the_plate_to_the_front_of_the_stove,297,37,1009,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2298,libero_goal/push_the_plate_to_the_front_of_the_stove,298,37,1010,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2299,libero_goal/push_the_plate_to_the_front_of_the_stove,299,37,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2300,libero_goal/push_the_plate_to_the_front_of_the_stove,300,37,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2301,libero_goal/push_the_plate_to_the_front_of_the_stove,301,37,1013,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2302,libero_goal/push_the_plate_to_the_front_of_the_stove,302,37,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2303,libero_goal/push_the_plate_to_the_front_of_the_stove,303,37,1015,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2304,libero_goal/push_the_plate_to_the_front_of_the_stove,304,38,1008,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2305,libero_goal/push_the_plate_to_the_front_of_the_stove,305,38,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,11
2306,libero_goal/push_the_plate_to_the_front_of_the_stove,306,38,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2307,libero_goal/push_the_plate_to_the_front_of_the_stove,307,38,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2308,libero_goal/push_the_plate_to_the_front_of_the_stove,308,38,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2309,libero_goal/push_the_plate_to_the_front_of_the_stove,309,38,1013,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2310,libero_goal/push_the_plate_to_the_front_of_the_stove,310,38,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2311,libero_goal/push_the_plate_to_the_front_of_the_stove,311,38,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2312,libero_goal/push_the_plate_to_the_front_of_the_stove,312,39,1008,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
2313,libero_goal/push_the_plate_to_the_front_of_the_stove,313,39,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2314,libero_goal/push_the_plate_to_the_front_of_the_stove,314,39,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2315,libero_goal/push_the_plate_to_the_front_of_the_stove,315,39,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2316,libero_goal/push_the_plate_to_the_front_of_the_stove,316,39,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2317,libero_goal/push_the_plate_to_the_front_of_the_stove,317,39,1013,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2318,libero_goal/push_the_plate_to_the_front_of_the_stove,318,39,1014,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2319,libero_goal/push_the_plate_to_the_front_of_the_stove,319,39,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2320,libero_goal/push_the_plate_to_the_front_of_the_stove,320,40,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2321,libero_goal/push_the_plate_to_the_front_of_the_stove,321,40,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2322,libero_goal/push_the_plate_to_the_front_of_the_stove,322,40,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2323,libero_goal/push_the_plate_to_the_front_of_the_stove,323,40,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2324,libero_goal/push_the_plate_to_the_front_of_the_stove,324,40,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2325,libero_goal/push_the_plate_to_the_front_of_the_stove,325,40,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2326,libero_goal/push_the_plate_to_the_front_of_the_stove,326,40,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,11
2327,libero_goal/push_the_plate_to_the_front_of_the_stove,327,40,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2328,libero_goal/push_the_plate_to_the_front_of_the_stove,328,41,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2329,libero_goal/push_the_plate_to_the_front_of_the_stove,329,41,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,8
2330,libero_goal/push_the_plate_to_the_front_of_the_stove,330,41,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2331,libero_goal/push_the_plate_to_the_front_of_the_stove,331,41,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2332,libero_goal/push_the_plate_to_the_front_of_the_stove,332,41,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2333,libero_goal/push_the_plate_to_the_front_of_the_stove,333,41,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2334,libero_goal/push_the_plate_to_the_front_of_the_stove,334,41,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2335,libero_goal/push_the_plate_to_the_front_of_the_stove,335,41,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2336,libero_goal/push_the_plate_to_the_front_of_the_stove,336,42,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,11
2337,libero_goal/push_the_plate_to_the_front_of_the_stove,337,42,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2338,libero_goal/push_the_plate_to_the_front_of_the_stove,338,42,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2339,libero_goal/push_the_plate_to_the_front_of_the_stove,339,42,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2340,libero_goal/push_the_plate_to_the_front_of_the_stove,340,42,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2341,libero_goal/push_the_plate_to_the_front_of_the_stove,341,42,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2342,libero_goal/push_the_plate_to_the_front_of_the_stove,342,42,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2343,libero_goal/push_the_plate_to_the_front_of_the_stove,343,42,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2344,libero_goal/push_the_plate_to_the_front_of_the_stove,344,43,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2345,libero_goal/push_the_plate_to_the_front_of_the_stove,345,43,1009,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2346,libero_goal/push_the_plate_to_the_front_of_the_stove,346,43,1010,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2347,libero_goal/push_the_plate_to_the_front_of_the_stove,347,43,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2348,libero_goal/push_the_plate_to_the_front_of_the_stove,348,43,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2349,libero_goal/push_the_plate_to_the_front_of_the_stove,349,43,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2350,libero_goal/push_the_plate_to_the_front_of_the_stove,350,43,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2351,libero_goal/push_the_plate_to_the_front_of_the_stove,351,43,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2352,libero_goal/push_the_plate_to_the_front_of_the_stove,352,44,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2353,libero_goal/push_the_plate_to_the_front_of_the_stove,353,44,1009,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2354,libero_goal/push_the_plate_to_the_front_of_the_stove,354,44,1010,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2355,libero_goal/push_the_plate_to_the_front_of_the_stove,355,44,1011,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2356,libero_goal/push_the_plate_to_the_front_of_the_stove,356,44,1012,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2357,libero_goal/push_the_plate_to_the_front_of_the_stove,357,44,1013,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2358,libero_goal/push_the_plate_to_the_front_of_the_stove,358,44,1014,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2359,libero_goal/push_the_plate_to_the_front_of_the_stove,359,44,1015,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2360,libero_goal/push_the_plate_to_the_front_of_the_stove,360,45,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,8
2361,libero_goal/push_the_plate_to_the_front_of_the_stove,361,45,1009,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,8
2362,libero_goal/push_the_plate_to_the_front_of_the_stove,362,45,1010,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2363,libero_goal/push_the_plate_to_the_front_of_the_stove,363,45,1011,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2364,libero_goal/push_the_plate_to_the_front_of_the_stove,364,45,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2365,libero_goal/push_the_plate_to_the_front_of_the_stove,365,45,1013,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2366,libero_goal/push_the_plate_to_the_front_of_the_stove,366,45,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2367,libero_goal/push_the_plate_to_the_front_of_the_stove,367,45,1015,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2368,libero_goal/push_the_plate_to_the_front_of_the_stove,368,46,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2369,libero_goal/push_the_plate_to_the_front_of_the_stove,369,46,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2370,libero_goal/push_the_plate_to_the_front_of_the_stove,370,46,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2371,libero_goal/push_the_plate_to_the_front_of_the_stove,371,46,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2372,libero_goal/push_the_plate_to_the_front_of_the_stove,372,46,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2373,libero_goal/push_the_plate_to_the_front_of_the_stove,373,46,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2374,libero_goal/push_the_plate_to_the_front_of_the_stove,374,46,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2375,libero_goal/push_the_plate_to_the_front_of_the_stove,375,46,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
2376,libero_goal/push_the_plate_to_the_front_of_the_stove,376,47,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,8
2377,libero_goal/push_the_plate_to_the_front_of_the_stove,377,47,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,8
2378,libero_goal/push_the_plate_to_the_front_of_the_stove,378,47,1010,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,8
2379,libero_goal/push_the_plate_to_the_front_of_the_stove,379,47,1011,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2380,libero_goal/push_the_plate_to_the_front_of_the_stove,380,47,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,8
2381,libero_goal/push_the_plate_to_the_front_of_the_stove,381,47,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,8
2382,libero_goal/push_the_plate_to_the_front_of_the_stove,382,47,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,8
2383,libero_goal/push_the_plate_to_the_front_of_the_stove,383,47,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,11,8
2384,libero_goal/push_the_plate_to_the_front_of_the_stove,384,48,1008,False,21,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,11
2385,libero_goal/push_the_plate_to_the_front_of_the_stove,385,48,1009,False,22,libero_goal_20260909,plus_same_task,2.4570610523223877,19,11
2386,libero_goal/push_the_plate_to_the_front_of_the_stove,386,48,1010,False,22,libero_goal_20260909,plus_same_task,2.4570610523223877,12,10
2387,libero_goal/push_the_plate_to_the_front_of_the_stove,387,48,1011,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,11
2388,libero_goal/push_the_plate_to_the_front_of_the_stove,388,48,1012,False,21,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,11
2389,libero_goal/push_the_plate_to_the_front_of_the_stove,389,48,1013,False,22,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,11
2390,libero_goal/push_the_plate_to_the_front_of_the_stove,390,48,1014,False,22,libero_goal_20260909,plus_same_task,2.4570610523223877,12,10
2391,libero_goal/push_the_plate_to_the_front_of_the_stove,391,48,1015,False,21,libero_goal_20260909,plus_same_task,2.4570610523223877,20,11
2392,libero_goal/push_the_plate_to_the_front_of_the_stove,392,49,1008,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2393,libero_goal/push_the_plate_to_the_front_of_the_stove,393,49,1009,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
2394,libero_goal/push_the_plate_to_the_front_of_the_stove,394,49,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,8
